Emitter,File Name,FileID,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample
230,71919.wav,237410,215,2,2,2,3,3,1,582480
226,18409.wav,71039,233,12,2,2,3,3,1,377680
231,43511.wav,166854,208,12,2,2,3,3,1,475984
220,68733.wav,231584,207,12,2,2,3,3,1,320336
216,46461.wav,173199,231,12,2,3,3,3,1,336720
216,44195.wav,168003,221,11,2,2,3,3,1,336720
210,84793.wav,266538,221,11,2,2,3,3,1,328528
226,29299.wav,111911,233,3,2,3,4,3,1,1024848
228,21071.wav,79725,233,12,2,2,3,3,1,623440
228,33149.wav,129849,233,4,2,1,3,3,1,1049424
230,37602.wav,145636,232,6,0,0,0,0,1,320336
216,54436.wav,196209,208,2,2,2,3,3,1,319995
216,80608.wav,257380,221,12,2,2,3,3,1,705360
216,46628.wav,173542,208,12,2,2,3,3,1,320336
111,35159.wav,135165,233,11,2,3,3,3,1,656208
230,72386.wav,238419,207,12,2,2,2,3,1,525136
216,73367.wav,241693,231,12,2,2,3,3,1,475984
230,67396.wav,228907,207,12,2,2,3,3,1,361296
231,50375.wav,184728,208,12,2,2,3,3,1,435024
230,41078.wav,159175,207,12,2,2,3,3,484694,1033040
216,78026.wav,250170,0,12,2,2,3,3,1,344912
231,76764.wav,247503,221,11,2,3,3,3,1,328528
111,14845.wav,62005,228,11,2,2,3,2,1,574288
216,46083.wav,171975,221,12,2,2,3,3,1,344912
216,24498.wav,91768,228,3,2,3,2,3,1,344912
231,80618.wav,257400,0,12,2,2,3,3,1,328528
228,18934.wav,72565,233,11,2,2,3,3,1,377680
111,7337.wav,33678,0,6,0,0,0,0,1,525136
211,76325.wav,246817,0,12,2,2,3,3,1,344912
211,73833.wav,242880,231,12,2,2,3,3,1,336720
230,83167.wav,263436,221,2,2,2,3,3,1,328528
231,56794.wav,200515,208,12,2,2,3,3,169085,697168
231,27192.wav,102699,0,6,3,0,4,0,1,336720
111,11466.wav,49017,0,6,0,0,0,0,1,344912
226,19878.wav,74625,233,11,2,2,3,3,283133,754512
228,21080.wav,79743,233,12,2,2,3,3,1,738128
216,76437.wav,246946,208,2,2,2,3,3,1,377680
226,37297.wav,144643,233,11,2,2,3,3,1,738128
228,33970.wav,132259,0,11,2,2,3,3,1,328528
111,4218.wav,22021,0,6,0,0,0,0,1,623440
216,72986.wav,240866,221,3,2,2,3,3,1,336720
211,36082.wav,139521,0,6,2,0,3,0,1,336720
211,80746.wav,257751,216,3,2,2,3,3,1,328528
220,66492.wav,227379,215,12,2,2,3,3,1,328528
231,68811.wav,231699,208,12,2,2,3,3,1,459600
211,84889.wav,266793,208,12,2,2,3,3,1,549712
210,46137.wav,172199,215,11,2,2,3,4,1,328528
220,71623.wav,236724,207,11,2,2,3,3,1,328528
216,90833.wav,292115,221,12,2,2,3,3,1,344912
211,31953.wav,125330,0,6,3,0,2,0,1,394064
231,81372.wav,260053,208,11,2,2,3,3,1,320336
111,7336.wav,33676,0,6,0,0,0,0,1,918352
230,66692.wav,227710,220,2,2,2,3,3,1,73672
226,26842.wav,99949,233,11,2,2,4,3,1,2229072
231,27052.wav,101477,203,6,2,1,4,3,1,705360
226,18525.wav,71410,233,3,2,2,3,3,1,672592
230,74048.wav,243181,207,12,2,2,3,3,403755,558254
230,75126.wav,244995,220,12,2,2,3,3,1,639824
216,37941.wav,146835,221,12,2,2,3,3,1,508752
226,18543.wav,71455,233,11,2,2,3,3,1,533328
230,77600.wav,249277,220,11,2,3,3,3,1,320336
216,31998.wav,125514,226,6,1,2,3,3,1,328528
210,69265.wav,232382,215,12,2,2,3,3,1,336720
230,51522.wav,187234,210,12,2,2,3,3,1,328528
216,44734.wav,168922,231,12,2,2,3,3,201171,779088
211,27745.wav,107004,0,6,2,0,2,0,717266,1270608
211,29820.wav,116964,0,6,1,0,2,0,1,533328
231,64514.wav,222957,208,12,2,2,3,3,1,500560
230,82665.wav,262625,221,4,2,2,3,3,1,525136
230,69942.wav,233439,220,3,2,2,3,3,1,344912
216,50908.wav,185977,221,12,2,2,3,3,1,320336
111,5721.wav,28867,0,6,3,0,4,0,1,541520
216,89758.wav,287164,207,12,2,2,3,3,1,369488
230,73899.wav,242975,207,12,2,2,3,3,1,353104
111,5743.wav,28960,0,3,3,2,4,3,193215,484176
226,21456.wav,82662,233,12,2,2,3,3,1,557904
211,85824.wav,268777,208,12,2,2,3,3,1,566096
231,47738.wav,176616,208,12,2,2,3,3,1,394064
228,21011.wav,79079,0,11,2,1,3,2,1,664400
230,78274.wav,250824,207,12,2,2,3,3,1,475984
228,37813.wav,146477,111,3,2,2,3,3,1,320336
231,48228.wav,178011,221,12,2,2,3,3,1,393947
230,68050.wav,230302,207,12,2,2,3,3,1,426832
226,26401.wav,98147,233,12,2,2,3,3,1,418640
111,14847.wav,62011,0,11,1,2,2,3,1,328528
226,20825.wav,78089,233,11,2,2,3,3,1,3187536
216,41665.wav,160214,231,12,2,2,3,2,1,418640
230,37644.wav,145874,232,6,0,0,0,0,1,336720
111,27261.wav,103091,233,11,2,3,3,3,1,361296
211,69261.wav,232377,208,12,2,2,3,3,1,418640
211,90336.wav,289891,208,12,2,2,3,3,1,369488
111,9518.wav,41236,0,6,0,0,0,0,1,500560
220,60029.wav,210636,207,12,2,2,3,3,1,328528
231,50086.wav,183842,208,12,2,2,3,3,1,435024
230,45769.wav,170970,207,12,2,2,3,3,1,328528
111,4903.wav,25239,0,6,0,0,0,0,283271,574288
220,51364.wav,186970,207,12,2,2,3,3,1,320336
220,70274.wav,234064,207,12,2,2,3,3,1,320336
210,53574.wav,194600,207,12,2,2,3,3,1,336720
226,15967.wav,64109,233,12,2,2,3,3,1,435024
210,84431.wav,265668,207,3,2,2,3,3,1,336720
228,23430.wav,88721,233,11,2,2,4,3,1,688976
228,20386.wav,76556,233,11,2,2,3,3,1,754512
226,36974.wav,143267,233,11,2,3,3,3,1,435024
226,36680.wav,140815,233,11,2,2,3,3,1,746320
220,78424.wav,251278,207,12,2,2,3,3,1,320336
216,41653.wav,160194,221,12,2,2,3,3,644361,754512
210,64611.wav,223093,207,2,2,2,3,3,1,377680
231,60037.wav,210645,208,12,2,2,3,3,1,336720
231,43728.wav,167279,208,12,2,2,3,3,1,533328
230,72347.wav,238358,207,12,2,2,3,3,1,492368
230,68612.wav,231421,220,12,2,2,3,3,1,369488
228,16129.wav,64435,233,11,2,2,2,3,1,959312
211,68933.wav,231941,208,3,2,2,4,3,1,328528
216,47343.wav,175617,208,12,2,2,3,3,1,385872
230,74004.wav,243118,215,12,2,2,3,3,1,328528
111,5729.wav,28899,0,6,2,0,4,0,1,500560
226,23676.wav,89244,228,2,2,2,3,3,117764,233622
216,29327.wav,112088,226,6,2,2,4,3,1,426832
226,18767.wav,72121,228,11,2,2,3,3,1,451408
231,39002.wav,151805,221,12,2,2,3,3,1,656208
111,4939.wav,25473,0,6,0,0,0,0,283867,582480
231,84625.wav,266000,208,12,2,2,0,3,1,394064
231,70290.wav,234194,208,11,2,2,3,3,1,459600
231,65285.wav,225153,208,12,2,2,3,3,1,426832
210,84702.wav,266180,221,9,2,2,3,3,1,336720
228,17936.wav,69987,226,11,2,2,3,3,318783,698923
231,48206.wav,177988,216,12,2,2,3,3,1,336720
230,42488.wav,162477,215,12,2,2,3,3,1,484176
111,34320.wav,133343,233,11,2,2,2,4,257127,533328
210,44767.wav,168971,207,12,2,2,3,3,1,328528
228,16054.wav,64272,226,11,1,1,3,2,1,344912
216,49675.wav,182588,221,2,2,2,3,3,1,336720
226,33521.wav,130698,233,11,2,2,3,3,1,385872
231,72594.wav,238792,221,12,2,2,3,3,1,320336
216,23792.wav,89552,0,6,2,0,2,0,1,344912
216,56857.wav,200618,208,12,2,2,3,3,1,361296
111,5385.wav,27650,0,6,0,0,0,0,1,328528
230,71921.wav,237414,207,12,2,2,3,3,1,402256
231,53920.wav,195313,221,12,2,2,3,3,1,336720
231,49245.wav,181096,221,12,2,2,3,3,1,344912
226,29696.wav,114026,233,12,2,2,3,3,1,500560
210,54602.wav,196576,207,3,2,2,3,3,1,320336
111,8578.wav,38220,0,11,3,2,2,3,1,377680
111,37770.wav,146234,233,3,2,2,3,3,1,336720
211,41538.wav,160026,221,11,2,2,3,3,1,402256
231,52243.wav,190227,208,12,2,2,3,3,1,549712
230,87333.wav,271368,207,12,2,2,3,3,1,426832
230,51517.wav,187228,207,12,2,2,3,3,1,336720
231,62875.wav,216222,208,11,2,2,3,3,1,361296
230,87715.wav,271977,221,12,2,2,3,3,1,459600
216,75492.wav,245679,208,12,2,2,3,3,1,328528
211,83066.wav,263255,208,12,2,2,3,3,1,385872
111,24944.wav,93632,213,11,2,2,2,3,1,484176
111,14904.wav,62100,233,2,2,2,2,3,1,1008464
216,66747.wav,227776,208,12,2,2,3,3,1,459600
230,85076.wav,267206,221,12,2,2,3,3,163631,861008
211,80641.wav,257440,208,12,2,2,3,3,1,443216
226,27063.wav,101614,233,11,2,2,4,3,880513,1811280
220,71630.wav,236732,207,3,2,2,4,3,1,598864
231,48557.wav,178956,221,11,2,2,3,3,1,80346
231,76732.wav,247471,216,12,2,2,3,3,1,246678
216,23840.wav,89704,0,6,2,0,3,0,1,361296
216,47446.wav,175873,221,2,2,2,3,3,1,336720
230,72833.wav,239685,220,9,2,2,3,3,1,328528
230,65535.wav,225730,220,4,2,2,3,3,1,844624
211,69306.wav,232426,221,12,2,2,3,3,1,328528
230,42911.wav,164660,220,12,2,2,3,3,1,385872
231,87044.wav,270977,211,12,2,2,3,3,1,336720
230,62553.wav,215421,220,11,2,2,3,3,1,353104
210,51995.wav,189660,207,10,2,2,3,3,1,320336
231,69144.wav,232228,208,12,2,2,3,3,1,467792
210,78177.wav,250623,207,9,2,2,3,3,1,328528
216,76716.wav,247418,208,12,2,2,3,3,1,328528
220,71621.wav,236722,207,11,2,2,3,3,1,336720
220,70722.wav,234963,207,12,2,2,3,3,1,328528
226,24281.wav,91292,233,10,2,2,4,3,1,967504
216,31024.wav,122929,0,6,2,0,3,0,1,344912
231,57458.wav,201648,208,12,2,2,3,3,1,320336
230,71360.wav,236099,220,12,2,2,3,3,1,320336
211,41757.wav,160362,221,12,2,2,3,3,1,320336
226,35325.wav,135441,233,11,2,2,3,3,1,631632
111,7484.wav,34332,0,6,3,0,4,0,1,705360
231,52682.wav,191417,208,12,2,2,3,3,1,394064
211,77939.wav,249892,231,11,1,2,3,3,1,320336
230,71865.wav,237285,0,12,2,2,3,3,1,361296
210,54601.wav,196573,215,3,2,2,3,3,1,336720
231,39725.wav,155386,208,12,2,2,3,3,1,459600
220,69083.wav,232151,215,9,2,2,3,3,1,631632
111,14941.wav,62191,226,11,2,2,3,3,1,328528
228,32706.wav,127743,233,10,2,2,3,3,1,1401680
230,80963.wav,258188,220,12,2,2,3,3,1,336720
230,84281.wav,265402,221,12,2,2,3,3,1,328528
226,20622.wav,77433,228,11,3,2,4,3,1,598864
228,27076.wav,101803,233,11,2,3,3,3,1,484176
230,69061.wav,232119,220,11,2,2,3,3,1,328528
230,80275.wav,256744,207,12,2,2,3,3,1,328528
211,53066.wav,192375,216,12,2,2,3,3,1,336720
230,83276.wav,263639,207,11,2,2,3,3,1,369488
216,74318.wav,243630,221,12,2,2,3,3,1,328528
231,69347.wav,232475,208,11,2,2,2,3,1,557904
226,25521.wav,95775,233,11,1,2,3,3,1,574288
111,7131.wav,33234,0,6,0,0,0,0,1,320336
231,76505.wav,247033,216,11,2,2,2,3,1,369488
211,73210.wav,241343,208,3,1,1,4,4,1,320336
230,45582.wav,170584,207,12,2,2,3,3,1,492368
228,27900.wav,107716,233,11,2,2,4,4,1,533328
231,72033.wav,237695,208,12,2,2,3,3,1,664400
230,43983.wav,167672,207,2,2,2,3,3,1,481670
111,37225.wav,144354,233,11,2,1,3,3,1,328528
211,68697.wav,231531,208,12,2,2,3,3,1,320336
228,18380.wav,70942,233,11,2,2,3,3,1,729936
220,60189.wav,210868,207,12,2,2,3,3,1,639824
231,68555.wav,231354,221,12,2,2,3,3,1,336720
216,76153.wav,246584,231,12,2,2,3,3,1,320336
211,41659.wav,160208,231,12,2,2,3,3,1,344912
226,33668.wav,130956,0,1,2,0,3,0,1,353104
111,37763.wav,146220,233,3,2,2,3,3,1,328528
228,19562.wav,73594,233,12,2,2,3,3,1,492368
231,55656.wav,198615,208,12,2,2,3,2,1,459600
231,31316.wav,123494,218,11,2,2,3,3,1,344912
228,26912.wav,100219,233,11,2,2,3,3,1,394064
231,44716.wav,168905,221,11,2,2,3,3,1,194466
216,41910.wav,160601,231,12,2,2,3,3,1,320336
220,66082.wav,226518,207,12,2,2,3,3,1,353104
230,38221.wav,148462,0,6,2,0,3,0,1,344912
211,70351.wav,234300,221,3,2,3,3,3,1,500560
226,13736.wav,57910,233,11,2,2,3,3,1,467792
211,88478.wav,273341,208,11,2,2,2,3,1,336720
216,46109.wav,172049,231,12,2,2,3,3,1,336720
210,45127.wav,169693,207,12,2,2,3,3,1,320336
226,18963.wav,72600,228,11,2,3,3,3,188947,762704
111,21307.wav,81235,226,3,2,2,2,3,1,369488
226,23772.wav,89496,233,11,2,2,3,3,1,402256
231,44199.wav,168007,221,5,2,2,3,3,1,336720
228,24953.wav,93650,233,11,2,2,2,2,1,746320
228,16676.wav,66797,233,11,2,2,3,3,1,820048
220,67852.wav,229929,207,12,2,2,3,3,1,237730
228,37203.wav,144297,111,3,2,2,3,3,1,328528
210,72723.wav,239135,207,12,2,2,3,3,1,328528
216,79411.wav,253122,211,12,2,2,3,3,1,328528
228,35514.wav,135808,233,11,2,1,2,3,1,361296
226,23899.wav,89861,233,3,2,3,3,3,1,426832
230,71872.wav,237298,0,12,2,2,3,3,1,328528
228,20332.wav,76332,233,11,1,3,4,3,1,746320
231,76252.wav,246700,221,12,2,2,3,3,1,361296
231,49444.wav,181908,208,12,2,2,3,3,1,336720
231,47923.wav,177277,221,12,2,2,3,3,1,574288
216,69815.wav,233229,231,0,2,2,3,3,1,467792
231,78148.wav,250562,208,12,2,2,3,3,1,656208
230,51608.wav,187563,215,12,2,2,3,3,1,656208
230,77308.wav,248488,207,2,2,2,3,3,1,336720
210,86293.wav,269526,207,12,2,2,3,3,1,410448
230,71917.wav,237408,215,2,2,2,3,3,1,320336
216,74865.wav,244509,231,12,2,2,3,3,1,328528
230,78056.wav,250329,220,12,2,2,3,3,1,852816
111,11913.wav,50788,0,3,2,2,3,3,1,361296
210,87678.wav,271943,207,2,2,2,3,3,1,525136
220,65615.wav,225828,215,4,2,2,3,3,1,508752
230,69678.wav,233031,207,11,2,2,3,3,1,500560
211,41639.wav,160171,221,12,2,2,3,3,1,361296
216,84888.wav,266790,221,12,2,2,3,3,1,320336
231,67220.wav,228584,208,11,2,2,3,2,1,328528
230,82228.wav,261776,221,11,2,2,3,3,1,402256
211,38231.wav,148532,216,12,2,2,3,3,1,328528
231,77907.wav,249819,208,12,2,2,3,3,1,467792
231,75795.wav,246136,208,12,2,2,3,3,1,541520
230,45768.wav,170968,207,12,2,2,3,3,1,492368
226,21015.wav,79094,233,3,2,3,3,3,1,336720
220,38134.wav,148099,0,6,3,0,2,0,1,500560
226,37711.wav,146104,233,11,2,2,3,3,1,336720
231,46865.wav,174368,208,12,2,2,3,3,145515,623440
211,86346.wav,269619,208,12,2,2,3,3,1,360627
230,73995.wav,243108,215,12,2,2,3,3,1,328528
220,83338.wav,263728,231,12,2,2,3,3,1,320336
211,72403.wav,238440,208,2,2,2,3,3,1,361296
216,81535.wav,260546,221,12,2,2,3,3,1,141556
211,91054.wav,293110,221,7,2,2,3,3,1,328528
230,71182.wav,235755,207,12,2,2,3,3,1,549712
228,15311.wav,62971,233,12,2,2,3,3,1718269,2127272
226,36809.wav,142033,233,3,2,2,4,3,1,754512
228,21937.wav,83968,213,11,3,3,2,4,1,377680
216,87803.wav,272087,221,12,2,2,3,3,1,320336
231,57803.wav,205084,0,11,2,3,3,3,1,336720
230,78823.wav,252164,220,12,2,2,3,3,1,541520
231,47185.wav,175196,221,12,2,2,3,3,1,320336
230,71927.wav,237447,220,7,2,2,3,3,1,426832
220,76831.wav,247594,207,12,2,2,3,3,1,320336
211,80615.wav,257393,221,12,2,2,3,3,1,361296
231,74469.wav,243825,208,11,2,2,3,3,1,500560
216,50092.wav,183855,231,12,2,2,3,3,1,328528
226,19645.wav,73775,233,11,2,2,3,4,1,541520
226,21513.wav,83052,233,11,2,2,3,3,1,443216
231,69767.wav,233141,208,11,2,2,3,3,1,336720
216,77331.wav,248540,221,9,2,2,3,3,1,320336
226,23742.wav,89396,233,11,2,2,3,3,1,320336
216,51919.wav,189514,211,12,2,2,3,3,1,336720
220,70100.wav,233796,207,11,2,2,3,3,1,336720
216,76622.wav,247244,208,12,2,2,3,3,1,320336
226,30010.wav,117587,228,11,2,3,3,3,1,377680
226,18365.wav,70899,233,12,2,2,3,3,1,353104
230,87502.wav,271629,221,11,2,2,3,3,1,320336
216,76201.wav,246646,208,9,2,2,3,3,1,893776
226,34184.wav,133074,233,10,2,2,3,3,1,385872
231,41779.wav,160392,0,12,2,2,3,3,1,344912
230,66199.wav,226814,207,12,2,2,3,3,1,336720
231,47957.wav,177334,211,12,2,2,3,3,1423504,1576146
230,43839.wav,167414,207,12,2,2,3,3,311190,336720
228,17406.wav,68592,0,11,2,2,4,3,1,508752
230,77828.wav,249676,207,12,2,2,3,3,1,377680
231,76947.wav,247739,208,12,2,2,3,3,1,320336
220,76431.wav,246938,207,12,2,2,3,3,1,574288
230,68449.wav,231193,207,12,2,2,3,3,1,500560
111,10947.wav,46587,0,11,2,2,3,3,1,435024
111,26876.wav,100047,233,11,2,1,2,3,1,861008
230,85160.wav,267360,221,12,2,2,3,3,1,320336
211,25595.wav,96063,204,12,2,2,3,3,1,336720
210,44807.wav,169020,0,0,0,0,0,0,1,574288
210,51438.wav,187084,207,12,2,2,3,3,1,328528
226,19076.wav,72766,228,12,2,2,3,3,1,336720
210,82452.wav,262199,221,12,2,2,3,3,1,273250
220,76272.wav,246753,230,11,2,2,3,3,1,353104
231,69301.wav,232421,208,11,2,2,3,3,1,353104
216,29498.wav,112779,226,6,2,2,3,3,1,484176
210,85778.wav,268724,221,12,2,2,3,3,1,328528
226,37754.wav,146200,233,3,2,2,3,3,1,369488
111,16206.wav,64587,233,11,2,1,2,4,1,983888
220,53796.wav,195056,207,12,2,2,3,3,1,320336
230,72155.wav,237998,215,12,2,2,3,3,1,139706
210,80174.wav,256607,215,11,2,2,3,3,1,443216
228,22366.wav,85320,233,12,2,2,3,3,1,467792
111,30178.wav,117899,228,11,2,2,2,3,1,885584
111,7600.wav,34746,0,6,3,2,3,3,1,713552
226,20652.wav,77502,233,12,2,2,4,3,1,484176
228,17542.wav,68987,226,0,2,2,3,3,1,336720
226,25016.wav,93878,233,11,3,2,3,3,1,664400
231,28089.wav,108259,0,11,1,1,2,2,1,770896
210,82454.wav,262200,216,12,2,2,3,3,1,328528
211,73438.wav,241815,221,12,2,2,3,3,1,328528
220,73288.wav,241580,207,12,2,2,3,3,1,320336
111,24972.wav,93687,226,11,2,3,2,3,1,410448
228,26014.wav,97228,233,10,2,2,3,3,231538,1188688
111,29902.wav,117317,228,11,2,2,3,3,1,336720
210,60406.wav,211180,207,12,2,2,3,3,1,299138
210,74695.wav,244239,207,12,2,2,3,3,1,336720
216,52212.wav,190145,231,12,2,2,3,3,1,320336
230,73011.wav,240901,210,12,2,2,3,3,1,377680
230,52501.wav,190990,215,12,2,2,3,3,1,320336
111,25048.wav,93999,213,11,2,2,4,3,1,328528
211,46716.wav,173847,216,11,2,2,3,3,1,697168
211,77805.wav,249633,0,12,2,2,3,3,1,328528
111,26910.wav,100214,228,11,2,3,3,3,1,385872
216,60983.wav,212288,221,11,2,2,3,3,1,320336
226,26797.wav,99831,233,11,2,2,3,3,1,443216
230,79516.wav,253234,220,9,2,2,3,3,1,361296
216,89951.wav,288135,207,3,2,2,3,3,1,336720
111,21860.wav,83784,228,11,2,1,3,4,1,508752
216,74618.wav,244090,231,12,2,2,3,3,1,426832
228,22995.wav,87192,233,4,2,2,3,3,1,750377
231,56298.wav,199654,221,12,2,2,3,3,1,320336
111,5747.wav,29014,0,6,3,2,3,3,1,385872
230,73878.wav,242943,207,12,2,2,3,3,1,500560
230,77978.wav,249965,207,3,2,2,3,3,1,574288
211,72457.wav,238506,208,12,2,2,3,3,1,336720
216,72070.wav,237799,221,3,2,2,3,3,1,320336
220,38245.wav,148645,0,6,0,0,0,0,1,475984
226,27307.wav,103568,233,11,2,3,3,3,1,336720
228,16877.wav,67150,233,11,2,2,3,3,1,451408
231,70807.wav,235089,208,12,2,2,3,3,1,328528
211,46068.wav,171911,208,9,2,2,3,3,1,328528
226,23078.wav,87434,233,11,2,1,3,3,1,1344336
211,63184.wav,216967,231,12,2,2,3,3,1,377680
211,88805.wav,273897,231,12,2,2,3,3,1,394064
211,27947.wav,107903,0,6,2,0,4,0,1,451408
231,41830.wav,160460,221,12,2,2,3,3,1,320336
220,79711.wav,253687,207,5,2,2,3,3,1,320336
216,78141.wav,250548,231,12,2,2,3,3,1,803664
211,65607.wav,225819,231,12,2,2,3,3,1,336720
231,30463.wav,119618,203,4,2,2,3,3,1,828240
111,37558.wav,145521,228,11,2,3,3,3,1,426832
231,27284.wav,103421,201,11,2,2,2,3,1,328528
231,61217.wav,212706,208,12,2,2,3,3,1,377680
210,65711.wav,225939,215,12,2,2,3,3,1,320336
226,19936.wav,74877,233,11,2,2,3,3,1,951120
230,79570.wav,253316,207,12,2,2,3,3,1,361296
211,65708.wav,225934,221,12,2,2,3,3,1,557904
211,82136.wav,261659,208,12,2,2,3,3,1,361296
228,24898.wav,93551,233,12,2,2,3,3,1,738128
220,76991.wav,247786,207,12,2,2,3,3,1,533328
210,80769.wav,257810,220,3,2,3,3,2,1,590672
216,54494.wav,196305,208,12,2,2,3,3,1,336720
230,69654.wav,232999,207,12,2,2,3,3,1,631632
228,14047.wav,58946,233,11,2,2,3,3,1,402256
231,31188.wav,123296,201,12,2,2,3,3,254454,656208
111,26340.wav,98017,213,12,2,2,2,3,1,926544
228,16160.wav,64516,233,11,2,1,2,3,1,688976
216,90751.wav,291583,221,4,2,2,3,3,1,1565520
228,31411.wav,123722,233,11,2,2,3,3,1,910160
211,70395.wav,234413,208,3,1,1,4,4,1,500560
230,72947.wav,240802,220,3,3,2,3,3,1,320336
230,72830.wav,239659,207,11,2,2,3,3,1,344912
210,51658.wav,187770,207,12,2,2,3,3,1,426832
216,66294.wav,226949,231,12,2,2,3,3,1,959678
211,84157.wav,265218,208,12,2,2,3,3,1,336720
226,34397.wav,133494,233,11,2,2,3,3,1,656208
216,49669.wav,182576,231,12,2,2,3,3,1,267690
231,55865.wav,198945,208,12,2,2,3,3,1,336720
228,23760.wav,89446,233,11,2,1,4,3,1,885584
211,73020.wav,240923,221,12,2,2,3,3,1,328528
231,41312.wav,159542,208,12,2,2,3,3,1,336720
228,31749.wav,124910,233,11,2,2,3,3,1252379,2212688
220,76131.wav,246559,215,12,2,2,3,3,1,328528
230,71977.wav,237565,207,2,2,2,3,3,1,320336
226,33404.wav,130446,228,12,2,2,3,3,1,402256
220,77155.wav,248008,0,10,2,2,3,3,1,353104
228,37362.wav,144925,233,9,2,2,3,3,1,435024
231,37712.wav,146106,218,11,3,2,3,3,1,475984
111,8061.wav,36089,0,3,2,2,2,3,1,336720
230,73462.wav,241852,220,12,2,2,3,3,1,320336
231,42881.wav,164318,208,12,2,2,3,3,1,500560
111,24661.wav,92546,0,12,2,2,3,3,1,557904
210,80029.wav,255875,207,4,2,2,3,3,1,648016
226,36973.wav,143265,233,11,2,2,3,3,1,639824
216,25913.wav,97034,0,6,2,2,3,3,1,344912
231,46544.wav,173384,221,12,2,2,3,3,1,492368
230,85548.wav,268340,221,2,2,2,3,3,1,328528
220,59616.wav,209816,207,12,2,2,3,3,1,328528
231,57755.wav,204872,208,12,2,2,3,3,1,721744
211,55201.wav,197749,231,12,2,2,3,3,1,320336
228,35744.wav,136688,0,11,2,2,3,2,1,328528
211,29052.wav,110903,205,6,3,2,4,3,1,328528
211,74409.wav,243747,231,2,2,2,3,3,1,328528
228,21874.wav,83807,226,11,2,2,3,3,1,377680
211,44281.wav,168129,221,12,2,2,3,3,1,328528
230,42595.wav,162654,220,12,2,2,3,3,1,385872
216,52570.wav,191146,231,12,2,2,3,3,1,382646
210,66625.wav,227602,207,12,2,2,3,3,1,426832
216,64597.wav,223050,208,12,2,2,3,3,1,328528
226,36872.wav,142953,0,11,2,2,3,2,1,574288
211,60350.wav,211092,208,12,2,2,3,3,1,320336
230,66227.wav,226852,207,2,2,2,3,3,1,525136
228,17588.wav,69126,233,11,2,2,3,3,1,598864
226,24382.wav,91547,233,12,2,2,3,3,1,418640
111,25495.wav,95631,233,11,2,1,2,3,1,525136
231,57719.wav,204713,208,12,2,2,3,3,1,918352
230,85313.wav,267827,0,0,2,2,3,3,1,328528
230,77196.wav,248140,207,12,2,2,3,3,1,1016656
228,29412.wav,112548,233,11,1,2,4,4,1,533328
216,64108.wav,221215,221,12,2,2,3,3,1,320336
211,53082.wav,192413,221,12,2,2,3,3,1,336720
228,34622.wav,134055,233,11,2,2,3,3,1,1024848
220,52802.wav,191735,210,12,2,2,3,3,1,320336
230,88848.wav,273955,221,2,2,2,3,3,1,320336
220,38011.wav,147019,0,6,2,0,3,0,1,361296
210,65709.wav,225937,207,12,2,2,3,3,1,336720
216,77362.wav,248650,211,3,2,2,3,3,1,443216
230,43571.wav,167008,0,6,2,0,3,0,1,344912
226,19309.wav,73236,233,11,2,3,3,4,1,467792
228,14823.wav,61959,233,10,2,2,4,3,544917,607056
111,8479.wav,37611,0,11,2,2,3,3,1,451408
210,78002.wav,250027,207,12,2,2,3,3,1,344912
226,17954.wav,70012,233,11,1,2,3,3,1,1155920
211,79135.wav,252634,208,12,2,2,3,3,313856,1016656
228,21181.wav,80460,233,4,2,2,3,3,1,1090384
220,18669.wav,71935,224,6,0,0,0,0,1,336720
230,76758.wav,247496,207,12,2,2,3,3,1,369488
231,46108.wav,172042,208,12,2,2,3,3,1,541520
216,79481.wav,253197,221,12,2,2,3,3,1,328528
231,77973.wav,249958,208,11,2,2,3,3,1,320336
216,66281.wav,226924,231,12,2,2,3,3,1,353104
231,48498.wav,178799,208,12,2,2,3,3,1,328528
230,67263.wav,228641,207,12,2,2,3,3,1,320336
226,15976.wav,64130,233,2,2,2,3,3,1,435024
230,56689.wav,200354,210,12,2,2,3,3,287481,738128
231,71955.wav,237494,221,2,2,2,3,3,1,320336
230,68526.wav,231310,215,2,2,2,3,3,1,328528
216,47069.wav,174982,208,12,2,2,3,3,1,320336
231,85359.wav,267924,208,12,2,2,3,3,1,328528
230,73693.wav,242521,220,2,2,2,3,3,1,328528
226,23412.wav,88638,216,0,2,2,3,3,1,336720
111,33624.wav,130841,233,11,2,1,3,3,1,533328
211,75967.wav,246351,216,11,2,2,3,3,1,836432
231,50417.wav,184823,216,12,2,2,3,3,1,289715
226,27643.wav,106596,233,12,2,2,3,3,1,328528
216,76223.wav,246670,208,11,2,3,3,3,1,336720
216,76029.wav,246428,208,11,2,2,3,3,1,394064
226,14839.wav,61990,233,11,2,2,3,2,1,918352
230,38540.wav,149957,207,12,2,2,3,3,1,320336
228,20678.wav,77563,233,11,3,2,4,3,233483,1188688
228,26908.wav,100210,233,11,2,3,3,3,1,1647440
230,75960.wav,246340,215,11,2,2,3,3,1,328528
226,16610.wav,66337,233,11,2,2,3,3,1,344912
231,49048.wav,180358,208,12,2,2,3,3,1,336720
230,77472.wav,248966,207,12,2,2,3,3,1,369488
220,77242.wav,248225,207,4,2,2,3,3,1,1327952
